,degree_i,degree_j,volume_i,volume_j,shortest_path,katz_i,katz_j,pref_attach,pagerank_i,pagerank_j,label,common_neighbors,adamic_adar,jaccard
"(89, 35)",17,64,17,64,5,-0.01471442053601086,0.10395691213773321,1088,0.008470081875506248,0.03004657887965568,0,11,2.9043504759709644,0.15714285714285714
"(89, 37)",17,9,17,9,4,-0.01471442053601086,-0.0844943474995919,153,0.008470081875506248,0.00984841084713957,0,6,1.6700946173515105,0.3
"(89, 38)",17,54,17,54,4,-0.01471442053601086,0.03175603610346003,918,0.008470081875506248,0.01473310996109392,0,5,1.3037728335126229,0.07575757575757576
"(89, 39)",17,27,17,27,4,-0.01471442053601086,0.01610384994439323,459,0.008470081875506248,0.015748365906096178,0,15,4.192638666602677,0.5172413793103449
"(89, 41)",17,49,17,49,5,-0.01471442053601086,0.07803713158297951,833,0.008470081875506248,0.012502582515461618,0,6,1.56258498979061,0.1
"(89, 42)",17,40,17,40,4,-0.01471442053601086,0.017841080666253596,680,0.008470081875506248,0.012350090958383695,0,1,0.2473379469500514,0.017857142857142856
"(89, 43)",17,64,17,64,3,-0.01471442053601086,-0.0485958420130256,1088,0.008470081875506248,0.008341893389687837,0,5,1.3147375747696852,0.06578947368421052
"(89, 44)",17,56,17,56,3,-0.01471442053601086,0.02764677974120536,952,0.008470081875506248,0.011193163354526242,0,7,1.7969657879717178,0.10606060606060606
"(89, 45)",17,19,17,19,4,-0.01471442053601086,-0.1637867252516863,323,0.008470081875506248,0.0018164287865699725,0,1,0.26425736993644544,0.02857142857142857
"(89, 46)",17,61,17,61,5,-0.01471442053601086,-0.08899359640402454,1037,0.008470081875506248,0.014025736394937028,0,6,1.5353121713361229,0.08333333333333333
"(89, 47)",17,31,17,31,4,-0.01471442053601086,-0.03147632839936429,527,0.008470081875506248,0.0024345533652017025,0,6,1.6766120394355695,0.14285714285714285
"(89, 48)",17,18,17,18,2,-0.01471442053601086,-0.19696302567166538,306,0.008470081875506248,0.017702189969502024,0,2,0.5060088479867659,0.06060606060606061
"(89, 49)",17,14,17,14,4,-0.01471442053601086,-0.19539257389008485,238,0.008470081875506248,0.016932565008387346,0,1,0.30341307554227914,0.03333333333333333
"(89, 50)",17,4,17,4,4,-0.01471442053601086,-0.13156831667975658,68,0.008470081875506248,0.0015806009339959955,0,1,0.2835784920513334,0.05
"(89, 51)",17,36,17,36,2,-0.01471442053601086,0.11537787181217882,612,0.008470081875506248,0.01502923767778599,0,16,4.437829660968753,0.43243243243243246
"(89, 52)",17,39,17,39,2,-0.01471442053601086,0.08046658007490012,663,0.008470081875506248,0.011821562178836413,0,17,4.686255159367222,0.4358974358974359
"(89, 55)",17,11,17,11,4,-0.01471442053601086,-0.07674783943269976,187,0.008470081875506248,0.0016927419201901094,0,9,2.4748897141424964,0.47368421052631576
"(89, 56)",17,22,17,22,4,-0.01471442053601086,0.002646586517300552,374,0.008470081875506248,0.013054867574456203,0,13,3.5585157902548343,0.5
"(89, 60)",17,44,17,44,3,-0.01471442053601086,0.058999787009906886,748,0.008470081875506248,0.010344869759396611,0,4,1.0017722933352864,0.07017543859649122
"(89, 63)",17,21,17,21,4,-0.01471442053601086,-0.06869161484850814,357,0.008470081875506248,0.0026372713222390255,0,9,2.444504802468964,0.3103448275862069
"(89, 64)",17,33,17,33,4,-0.01471442053601086,-0.12658659863477614,561,0.008470081875506248,0.0053678971536173115,0,1,0.24842549839846914,0.02040816326530612
"(89, 65)",17,44,17,44,3,-0.01471442053601086,0.09309246522677452,748,0.008470081875506248,0.010929477663677788,0,4,0.9904674895614841,0.07017543859649122
"(89, 66)",17,42,17,42,3,-0.01471442053601086,0.033692238823521466,714,0.008470081875506248,0.009284273547247729,0,5,1.2860852026056517,0.09259259259259259
"(89, 68)",17,63,17,63,4,-0.01471442053601086,0.004971006911378348,1071,0.008470081875506248,0.0303229915457945,0,8,2.068679996142327,0.1111111111111111
"(89, 69)",17,52,17,52,5,-0.01471442053601086,0.08199424730886032,884,0.008470081875506248,0.01576708413345742,0,7,1.826569287685432,0.11290322580645161
"(89, 70)",17,20,17,20,4,-0.01471442053601086,-0.21597393395202882,340,0.008470081875506248,0.0023515568476399243,0,1,0.28126641406272834,0.027777777777777776
"(89, 71)",17,24,17,24,4,-0.01471442053601086,-0.17309712969980223,408,0.008470081875506248,0.0024904966637493446,0,2,0.5565369124607308,0.05128205128205128
"(89, 72)",17,54,17,54,3,-0.01471442053601086,0.026730209918263984,918,0.008470081875506248,0.01918342422988824,0,4,0.9904674895614841,0.05970149253731343
"(89, 73)",17,39,17,39,4,-0.01471442053601086,-0.048935971767664066,663,0.008470081875506248,0.0057994096558534715,0,3,0.7589614141494091,0.05660377358490566
"(89, 75)",17,41,17,41,3,-0.01471442053601086,0.05128154491929968,697,0.008470081875506248,0.002572664913302391,0,5,1.3512544027789506,0.09433962264150944
"(89, 76)",17,17,17,17,5,-0.01471442053601086,-0.17877630667660016,289,0.008470081875506248,0.007128924614166462,0,3,0.7554937475207921,0.0967741935483871
"(89, 78)",17,61,17,61,5,-0.01471442053601086,0.01941370086265248,1037,0.008470081875506248,0.016161253918322595,0,7,1.8364615560942918,0.09859154929577464
"(89, 80)",17,18,17,18,5,-0.01471442053601086,-0.17905863273285197,306,0.008470081875506248,0.0029277160205588414,0,3,0.7687218657579179,0.09375
"(89, 81)",17,48,17,48,3,-0.01471442053601086,0.07616618359361575,816,0.008470081875506248,0.008618343078770376,0,5,1.2634259099708813,0.08333333333333333
"(89, 82)",17,23,17,23,3,-0.01471442053601086,-0.05299756294086273,391,0.008470081875506248,0.0022382897043224247,0,1,0.24842549839846914,0.02564102564102564
"(89, 83)",17,41,17,41,5,-0.01471442053601086,-0.08701192598488124,697,0.008470081875506248,0.00533605223255392,0,4,1.0319198345588063,0.07407407407407407
"(89, 84)",17,15,17,15,5,-0.01471442053601086,-0.15603344410134098,255,0.008470081875506248,0.009900634666588823,0,3,0.7554937475207921,0.10344827586206896
"(89, 85)",17,33,17,33,4,-0.01471442053601086,-0.0689753440403531,561,0.008470081875506248,0.008313105184845444,0,4,1.0062993610994604,0.08695652173913043
"(89, 86)",17,34,17,34,4,-0.01471442053601086,0.034961902613837845,578,0.008470081875506248,0.012849224286178617,0,2,0.49361649276454583,0.04081632653061224
"(89, 88)",17,10,17,10,4,-0.01471442053601086,-0.0632089245404347,170,0.008470081875506248,0.0038597442828104678,0,2,0.5296919124611975,0.08
"(89, 91)",17,30,17,30,4,-0.01471442053601086,-0.04636211237860959,510,0.008470081875506248,0.0026648427537498956,0,4,1.0990888438323452,0.09302325581395349
"(89, 94)",17,27,17,27,3,-0.01471442053601086,-0.04988503809098313,459,0.008470081875506248,0.006816455840012479,0,4,1.066312076371216,0.1
"(89, 95)",17,33,17,33,4,-0.01471442053601086,0.04408846015561828,561,0.008470081875506248,0.0022446265760859624,0,4,0.9904674895614841,0.08695652173913043
"(90, 1)",34,44,34,44,2,-0.004731731552189455,0.06774632287313982,1496,0.013109174572331685,0.012217055775896234,0,13,3.4985883757113445,0.2
"(90, 2)",34,48,34,48,3,-0.004731731552189455,0.04929407018526694,1632,0.013109174572331685,0.013049500218014194,0,8,2.0515827298933695,0.10810810810810811
"(90, 3)",34,56,34,56,3,-0.004731731552189455,0.04760061282566614,1904,0.013109174572331685,0.030261871706370982,0,19,5.280069832567831,0.2676056338028169
"(90, 4)",34,51,34,51,4,-0.004731731552189455,0.08962406629893069,1734,0.013109174572331685,0.023035062482267835,0,13,3.440144914420652,0.18055555555555555
"(90, 5)",34,50,34,50,3,-0.004731731552189455,0.1312527109246012,1700,0.013109174572331685,0.008028558198046926,0,11,2.840172125349736,0.1506849315068493
"(90, 6)",34,47,34,47,3,-0.004731731552189455,0.061026960819897696,1598,0.013109174572331685,0.011799111356367131,0,12,3.1655362951142987,0.17391304347826086
"(90, 7)",34,66,34,66,2,-0.004731731552189455,0.060229470283121464,2244,0.013109174572331685,0.00806386045370394,0,25,7.491028561075031,0.3333333333333333
"(90, 8)",34,65,34,65,3,-0.004731731552189455,0.1304111705742238,2210,0.013109174572331685,0.027789391594878136,1,21,5.7273131905943,0.2692307692307692
"(90, 9)",34,28,34,28,4,-0.004731731552189455,-0.06289839233442372,952,0.013109174572331685,0.006380857968704907,0,3,0.8385706611038755,0.05084745762711865
"(90, 10)",34,64,34,64,2,-0.004731731552189455,0.14244655755378902,2176,0.013109174572331685,0.031375081382204385,1,20,5.797983429112218,0.2564102564102564
"(90, 13)",34,52,34,52,3,-0.004731731552189455,0.027522292609097086,1768,0.013109174572331685,0.015030483837637113,0,9,2.354036637504314,0.11688311688311688
"(90, 15)",34,60,34,60,2,-0.004731731552189455,-0.12099160405763681,2040,0.013109174572331685,0.037839550539614755,1,18,5.598927094241498,0.23684210526315788
"(90, 16)",34,58,34,58,2,-0.004731731552189455,0.09103862383752974,1972,0.013109174572331685,0.003011323774952671,0,15,4.060425711956907,0.19480519480519481
"(90, 18)",34,49,34,49,3,-0.004731731552189455,0.14648425445174268,1666,0.013109174572331685,0.00855975422911328,0,11,2.900822137717386,0.1527777777777778
"(90, 19)",34,42,34,42,3,-0.004731731552189455,0.15988795508238615,1428,0.013109174572331685,0.009736697121313977,0,13,3.5102227514231448,0.20634920634920634
"(90, 21)",34,51,34,51,3,-0.004731731552189455,0.06474584356767747,1734,0.013109174572331685,0.005084272283351166,0,12,3.251948252036674,0.1643835616438356
"(90, 25)",34,48,34,48,3,-0.004731731552189455,0.08047549048539951,1632,0.013109174572331685,0.0090648480114456,0,17,4.696191647056816,0.26153846153846155
"(90, 28)",34,59,34,59,3,-0.004731731552189455,0.005201791065754412,2006,0.013109174572331685,0.005995600267395186,0,17,4.905957853116372,0.2236842105263158
"(90, 29)",34,52,34,52,3,-0.004731731552189455,0.12809707168526835,1768,0.013109174572331685,0.00818187185509321,0,15,4.26298708121279,0.2112676056338028
"(90, 31)",34,45,34,45,2,-0.004731731552189455,0.11142552434548507,1530,0.013109174572331685,0.007893630349204107,0,13,3.6474945489938935,0.19696969696969696
"(90, 35)",34,64,34,64,3,-0.004731731552189455,0.10395691213773321,2176,0.013109174572331685,0.03004657887965568,1,17,4.603744109899248,0.20987654320987653
"(90, 38)",34,54,34,54,3,-0.004731731552189455,0.03175603610346003,1836,0.013109174572331685,0.01473310996109392,0,11,2.925659748262781,0.14285714285714285
"(90, 42)",34,40,34,40,3,-0.004731731552189455,0.017841080666253596,1360,0.013109174572331685,0.012350090958383695,0,8,2.1527227331309158,0.12121212121212122
"(90, 43)",34,64,34,64,3,-0.004731731552189455,-0.0485958420130256,2176,0.013109174572331685,0.008341893389687837,0,14,4.049501475632507,0.16666666666666666
"(90, 44)",34,56,34,56,3,-0.004731731552189455,0.02764677974120536,1904,0.013109174572331685,0.011193163354526242,0,14,3.7375943328103416,0.18421052631578946
"(90, 45)",34,19,34,19,3,-0.004731731552189455,-0.1637867252516863,646,0.013109174572331685,0.0018164287865699725,0,5,1.294091162011072,0.10416666666666667
"(90, 46)",34,61,34,61,4,-0.004731731552189455,-0.08899359640402454,2074,0.013109174572331685,0.014025736394937028,0,11,2.9025714053132754,0.13095238095238096
"(90, 47)",34,31,34,31,3,-0.004731731552189455,-0.03147632839936429,1054,0.013109174572331685,0.0024345533652017025,0,8,2.1926208992766476,0.14035087719298245
"(90, 48)",34,18,34,18,2,-0.004731731552189455,-0.19696302567166538,612,0.013109174572331685,0.017702189969502024,0,3,0.8419346690354504,0.061224489795918366
"(90, 49)",34,14,34,14,3,-0.004731731552189455,-0.19539257389008485,476,0.013109174572331685,0.016932565008387346,0,2,0.618071055986404,0.043478260869565216
"(90, 53)",34,5,34,5,2,-0.004731731552189455,-0.10108798080157545,170,0.013109174572331685,0.0015810468966275886,0,1,0.24954251462921184,0.02631578947368421
"(90, 58)",34,57,34,57,4,-0.004731731552189455,0.05945466798116776,1938,0.013109174572331685,0.00687912610024136,0,15,4.338219488421895,0.19736842105263158
"(90, 60)",34,44,34,44,3,-0.004731731552189455,0.058999787009906886,1496,0.013109174572331685,0.010344869759396611,0,10,2.6388126028873575,0.14705882352941177
"(90, 64)",34,33,34,33,3,-0.004731731552189455,-0.12658659863477614,1122,0.013109174572331685,0.0053678971536173115,0,6,1.59266569152551,0.09836065573770492
"(90, 65)",34,44,34,44,3,-0.004731731552189455,0.09309246522677452,1496,0.013109174572331685,0.010929477663677788,1,8,2.0854395385616864,0.11428571428571428
"(90, 68)",34,63,34,63,3,-0.004731731552189455,0.004971006911378348,2142,0.013109174572331685,0.0303229915457945,1,17,4.6626111172286775,0.2125
"(90, 69)",34,52,34,52,4,-0.004731731552189455,0.08199424730886032,1768,0.013109174572331685,0.01576708413345742,0,13,3.4597011073374366,0.1780821917808219
"(90, 70)",34,20,34,20,2,-0.004731731552189455,-0.21597393395202882,680,0.013109174572331685,0.0023515568476399243,0,4,1.0984814979901543,0.08
"(90, 72)",34,54,34,54,3,-0.004731731552189455,0.026730209918263984,1836,0.013109174572331685,0.01918342422988824,0,10,2.6351082360700584,0.1282051282051282
"(90, 73)",34,39,34,39,3,-0.004731731552189455,-0.048935971767664066,1326,0.013109174572331685,0.0057994096558534715,1,5,1.34597644391627,0.07352941176470588
"(90, 74)",34,58,34,58,3,-0.004731731552189455,0.13077537621570726,1972,0.013109174572331685,0.004129630958886724,1,19,5.247070521654961,0.2602739726027397
"(90, 75)",34,41,34,41,3,-0.004731731552189455,0.05128154491929968,1394,0.013109174572331685,0.002572664913302391,0,9,2.4015182067706426,0.13636363636363635
"(90, 76)",34,17,34,17,4,-0.004731731552189455,-0.17877630667660016,578,0.013109174572331685,0.007128924614166462,0,2,0.5039696388482439,0.04081632653061224
"(90, 78)",34,61,34,61,4,-0.004731731552189455,0.01941370086265248,2074,0.013109174572331685,0.016161253918322595,0,13,3.4833941340552226,0.15853658536585366
"(90, 80)",34,18,34,18,3,-0.004731731552189455,-0.17905863273285197,612,0.013109174572331685,0.0029277160205588414,0,2,0.5171977570853696,0.04
"(90, 81)",34,48,34,48,3,-0.004731731552189455,0.07616618359361575,1632,0.013109174572331685,0.008618343078770376,0,9,2.336764709972204,0.1232876712328767
"(90, 82)",34,23,34,23,4,-0.004731731552189455,-0.05299756294086273,782,0.013109174572331685,0.0022382897043224247,0,6,1.5332138390926509,0.11764705882352941
"(90, 83)",34,41,34,41,3,-0.004731731552189455,-0.08701192598488124,1394,0.013109174572331685,0.00533605223255392,0,9,2.4476990656477353,0.13636363636363635
"(90, 84)",34,15,34,15,4,-0.004731731552189455,-0.15603344410134098,510,0.013109174572331685,0.009900634666588823,1,2,0.5039696388482439,0.0425531914893617
"(90, 85)",34,33,34,33,2,-0.004731731552189455,-0.0689753440403531,1122,0.013109174572331685,0.008313105184845444,1,6,1.5436336766402838,0.09836065573770492
"(90, 86)",34,34,34,34,3,-0.004731731552189455,0.034961902613837845,1156,0.013109174572331685,0.012849224286178617,0,5,1.2673665561047172,0.07936507936507936
"(90, 88)",34,10,34,10,3,-0.004731731552189455,-0.0632089245404347,340,0.013109174572331685,0.0038597442828104678,0,8,2.232824527319351,0.2222222222222222
"(90, 91)",34,30,34,30,4,-0.004731731552189455,-0.04636211237860959,1020,0.013109174572331685,0.0026648427537498956,0,9,2.4819109243193456,0.16363636363636364
"(90, 94)",34,27,34,27,3,-0.004731731552189455,-0.04988503809098313,918,0.013109174572331685,0.006816455840012479,1,8,2.146515397406926,0.1509433962264151
"(90, 95)",34,33,34,33,3,-0.004731731552189455,0.04408846015561828,1122,0.013109174572331685,0.0022446265760859624,0,6,1.535208461657971,0.09836065573770492
"(91, 3)",30,56,30,56,3,-0.04636211237860959,0.04760061282566614,1680,0.0026648427537498956,0.030261871706370982,0,22,5.638089416207482,0.34375
"(91, 4)",30,51,30,51,4,-0.04636211237860959,0.08962406629893069,1530,0.0026648427537498956,0.023035062482267835,1,22,5.7251181168690515,0.3728813559322034
"(91, 5)",30,50,30,50,3,-0.04636211237860959,0.1312527109246012,1500,0.0026648427537498956,0.008028558198046926,0,22,5.636376150969902,0.3793103448275862
"(91, 6)",30,47,30,47,3,-0.04636211237860959,0.061026960819897696,1410,0.0026648427537498956,0.011799111356367131,1,20,5.09027641062746,0.3508771929824561
"(91, 7)",30,66,30,66,2,-0.04636211237860959,0.060229470283121464,1980,0.0026648427537498956,0.00806386045370394,0,24,6.310696299236801,0.3333333333333333
"(91, 8)",30,65,30,65,3,-0.04636211237860959,0.1304111705742238,1950,0.0026648427537498956,0.027789391594878136,0,27,7.221757045358721,0.39705882352941174
"(91, 9)",30,28,30,28,4,-0.04636211237860959,-0.06289839233442372,840,0.0026648427537498956,0.006380857968704907,0,11,2.7760440659399537,0.23404255319148937
"(91, 14)",30,60,30,60,5,-0.04636211237860959,-0.030137222503987104,1800,0.0026648427537498956,0.022554348068468264,0,23,6.011117784371725,0.34328358208955223
"(91, 15)",30,60,30,60,4,-0.04636211237860959,-0.12099160405763681,1800,0.0026648427537498956,0.037839550539614755,0,20,5.179285151860114,0.2857142857142857
"(91, 16)",30,58,30,58,2,-0.04636211237860959,0.09103862383752974,1740,0.0026648427537498956,0.003011323774952671,0,24,6.367649488070327,0.375
"(91, 20)",30,43,30,43,4,-0.04636211237860959,0.12641129374366503,1290,0.0026648427537498956,0.013792676445456682,1,15,4.017308297947298,0.25862068965517243
"(91, 22)",30,27,30,27,3,-0.04636211237860959,0.11257220192858998,810,0.0026648427537498956,0.0023990720289550735,0,6,1.583626579794002,0.11764705882352941
"(91, 23)",30,48,30,48,4,-0.04636211237860959,0.15603689811132126,1440,0.0026648427537498956,0.00656910713827568,0,15,4.081095437056265,0.23809523809523808
"(91, 24)",30,20,30,20,2,-0.04636211237860959,0.014725607996781504,600,0.0026648427537498956,0.005181840498528412,0,4,1.106085675026336,0.08695652173913043
"(91, 25)",30,48,30,48,2,-0.04636211237860959,0.08047549048539951,1440,0.0026648427537498956,0.0090648480114456,0,19,4.938226938041211,0.3220338983050847
"(91, 26)",30,20,30,20,3,-0.04636211237860959,0.05715634595388959,600,0.0026648427537498956,0.004654418996974305,0,2,0.5195044867571175,0.041666666666666664
"(91, 27)",30,55,30,55,3,-0.04636211237860959,0.1391471136467677,1650,0.0026648427537498956,0.015016180247821758,1,22,5.707788389709183,0.3492063492063492
"(91, 28)",30,59,30,59,3,-0.04636211237860959,0.005201791065754412,1770,0.0026648427537498956,0.005995600267395186,0,23,6.0989452227451135,0.3484848484848485
"(91, 29)",30,52,30,52,3,-0.04636211237860959,0.12809707168526835,1560,0.0026648427537498956,0.00818187185509321,0,22,5.6817263888293805,0.36666666666666664
